,Lable1,Lable2,MFCC,chromogram,melspectrogram,tonnetz
136,Garage ka Bulb off karo,Bulb,-15.214055189530871,0.38923896998641005,0.05156493557286391,"[-4.0957819e-09  2.0706509e-08  1.9783366e-09 ... -1.8871174e-03
 -1.8941911e-03 -1.9458844e-03]"
137,Lounge ki Light jalao,Bulb,-8.721016370903936,0.5748059310674952,3.3364883320078196,"[0.0000000e+00 0.0000000e+00 0.0000000e+00 ... 1.7239490e-05 1.6249507e-05
 1.7161188e-05]"
138,Bedroom ka Bulb band karo,Bulb,-12.84047418548822,0.2873753338570176,4.7285088547918495,"[ 0.0000000e+00  0.0000000e+00  0.0000000e+00 ... -4.9669026e-05
 -5.4397842e-05 -6.0257833e-05]"
139,Bethaq ki Light off karo,Bulb,-7.353517392763087,0.5700085092088617,1.9195352240118584,"[ 0.0000000e+00  0.0000000e+00  0.0000000e+00 ... -2.6285919e-05
 -3.4716315e-05 -3.7861508e-05]"
140,Bethaq ka Bulb jalao,Bulb,-28.64545374954291,0.5518191688669551,0.005661912263528342,"[-3.5672116e-09 -7.1319954e-09 -3.5159089e-09 ... -5.6758516e-08
 -1.7119379e-07  7.4337493e-07]"
141,Lounge ki Light band karo,Bulb,-17.319910306463353,0.38374481862964743,1.7881070756382251,[0. 0. 0. ... 0. 0. 0.]
142,Bethaq ka Bulb jalao,Bulb,-15.933578451266895,0.4272110458945039,3.322718433957673,"[ 0.000000e+00  0.000000e+00  0.000000e+00 ... -5.254191e-05 -5.366315e-05
 -3.124207e-05]"
143,Kitchen ki Light on karo,Bulb,-25.76794648079953,0.35176472911887613,0.9102804541090284,"[ 0.0000000e+00  0.0000000e+00  0.0000000e+00 ... -1.9017184e-06
 -2.2224815e-06 -2.0549023e-06]"
144,Bethaq ka Bulb off karo,Bulb,-16.018630600461723,0.37246362502724795,4.6497064162431,[0. 0. 0. ... 0. 0. 0.]
145,Kitchen ki Light off karo,Bulb,-15.186118514160007,0.45775172733562686,0.023671314492344782,"[ 5.5516091e-07  7.0076430e-07  6.4225912e-07 ... -5.7192883e-03
 -5.7237903e-03 -5.9248824e-03]"
146,Bedroom ki Light band karo,Bulb,-5.755198860436062,0.6387559987451603,14.870408193673772,"[-0.03006876 -0.02987756 -0.02968666 ...  0.00505307  0.00451779
  0.00483897]"
147,Bethaq ka Bulb off karo,Bulb,-16.932172078305715,0.3761005470800191,0.10311074529023259,[0.         0.         0.         ... 0.00609083 0.00549875 0.00484739]
148,Lounge ka Bulb off karo,Bulb,-9.379563453543032,0.3581465122859097,2.181676392355341,"[-2.5096699e-06 -2.6555817e-06 -3.2429807e-06 ...  0.0000000e+00
  0.0000000e+00  0.0000000e+00]"
149,Bedroom ki Light jalao,Bulb,-17.252972642281044,0.5600332174846728,0.16700778621224754,"[-3.0097594e-06  7.4674858e-06  1.1874167e-05 ... -2.4684911e-07
 -1.5646967e-07 -1.7574354e-07]"
150,Bethaq ka Bulb jalao,Bulb,-14.31281963066683,0.533395515511955,0.377107043505591,"[ 0.0000000e+00  0.0000000e+00  0.0000000e+00 ... -4.2748950e-05
  9.0867334e-06  1.0540655e-04]"
151,Washroom ki Light on karo,Bulb,-17.88988969079516,0.42628105693424106,0.2887197362393563,"[ 0.0000000e+00  0.0000000e+00  0.0000000e+00 ... -4.7513240e-06
 -2.2174374e-05 -1.8507030e-06]"
152,Garage ka Bulb band karo,Bulb,-20.629513235292112,0.3240812527074607,0.2292285139378456,"[ 0.          0.          0.         ... -0.0011353  -0.00157827
 -0.00173816]"
153,Bedroom ka Bulb on karo,Bulb,-5.499954111476611,0.5358628906043036,4.874740651040814,"[ 0.          0.          0.         ... -0.00011737 -0.00011388
 -0.00011322]"
154,Lounge ki Light on karo,Bulb,-18.151567070126287,0.4193863606040311,0.2655499016291893,"[6.2446466e-05 6.9668640e-05 5.5087916e-05 ... 1.2209302e-05 7.2637176e-06
 3.3645056e-06]"
155,Kitchen ki Light off karo,Bulb,-12.270969338505443,0.3993924896514586,2.7990347485733627,[0.         0.         0.         ... 0.00237004 0.00243825 0.00199749]
156,Garage ki Light jalao,Bulb,-8.964209239258782,0.5700069252281098,2.5120112483971737,"[0.0000000e+00 0.0000000e+00 0.0000000e+00 ... 4.0312134e-05 4.5290501e-05
 4.1935902e-05]"
157,Bethaq ka Bulb jalao,Bulb,-18.387735793074327,0.4484644063228906,0.10743830881877588,[0.         0.         0.         ... 0.00102525 0.00105558 0.0009995 ]
158,Washroom ka Bulb jalao,Bulb,-18.51444163575861,0.46169936935243905,0.08152917814838098,"[0.0000000e+00 0.0000000e+00 0.0000000e+00 ... 6.5584500e-05 1.0266641e-04
 1.6707326e-04]"
159,Bethaq ka Bulb band karo,Bulb,-12.111320667430137,0.5953983736597002,0.2957513911640428,"[-2.2469874e-07 -1.5280091e-07 -6.5100454e-07 ...  0.0000000e+00
  0.0000000e+00  0.0000000e+00]"
160,Garage ka Bulb on karo,Bulb,-7.715625304546411,0.48368719250223113,4.540229560480011,"[ 0.0000000e+00  0.0000000e+00  0.0000000e+00 ... -1.2385942e-05
 -2.5237634e-05 -3.6643880e-05]"
161,Garage ki Light off karo,Bulb,-14.21623916166595,0.42167106018933864,0.6172682362870435,"[ 0.          0.          0.         ... -0.00317804 -0.00352498
 -0.00360434]"
162,Lounge ki Light band karo,Bulb,-13.028166760962847,0.45357285152142823,3.5656508806856344,"[-0.00134578 -0.00132815 -0.00131344 ... -0.00016945 -0.0001681
 -0.00017037]"
163,Kitchen ki Light off karo,Bulb,-7.974109892488783,0.4198436161683663,3.9315803145167507,"[2.8698671e-05 3.5202382e-05 2.3520657e-05 ... 0.0000000e+00 0.0000000e+00
 0.0000000e+00]"
164,Bethaq ka Bulb off karo,Bulb,-21.042903923811664,0.38493997253506534,0.3900291747451856,"[1.6957762e-05 1.6464806e-05 1.1790308e-05 ... 0.0000000e+00 0.0000000e+00
 0.0000000e+00]"
165,Bethaq ka Bulb off karo,Bulb,-17.312423343604234,0.35421034992177547,1.4940026775310584,"[ 0.          0.          0.         ... -0.00326597 -0.00322333
 -0.00312754]"
166,Washroom ka Bulb band karo,Bulb,-15.296435533968724,0.43712898406893397,1.4085653717685789,[0. 0. 0. ... 0. 0. 0.]
167,Lounge ka Bulb on karo,Bulb,-15.597884410079173,0.6050608133097966,0.059593886621639634,"[-2.2134598e-08  6.1460521e-09  6.6481225e-09 ... -2.9311670e-07
 -5.1054514e-07 -6.8571239e-07]"
168,Lounge ka Bulb band karo,Bulb,-16.400752617037366,0.43774872252846797,0.6414418180874527,"[ 5.3106528e-04  5.2422046e-04  4.7296894e-04 ... -7.2952243e-05
 -6.7242203e-05 -5.6689314e-05]"
169,Lounge ki Light jalao,Bulb,-8.730953224753327,0.6007002037448284,0.09590993671203042,"[3.0974749e-07 2.3026628e-06 7.0252222e-06 ... 0.0000000e+00 0.0000000e+00
 0.0000000e+00]"
170,Bethaq ki Light jalao,Bulb,-8.730953224753327,0.6007002037448284,0.09590993671203042,"[3.0974749e-07 2.3026628e-06 7.0252222e-06 ... 0.0000000e+00 0.0000000e+00
 0.0000000e+00]"
171,Washroom ka Bulb band karo,Bulb,-12.410524237899615,0.4320883114844383,3.935563639170866,"[-0.00024417 -0.00025135 -0.00025826 ...  0.00064744  0.0006425
  0.00063852]"
172,Bathroom ka Bulb band karo,Bulb,-13.679542936811943,0.43121614935195174,2.162803175968292,"[ 7.6239139e-08 -3.4449625e-09 -7.3364412e-09 ...  0.0000000e+00
  0.0000000e+00  0.0000000e+00]"
173,Bedroom ka Bulb off karo,Bulb,-8.311068270437389,0.4628037980336071,0.4872492389629431,"[-1.5037066e-06 -4.9902443e-05 -5.3408621e-06 ...  9.9720517e-03
  9.3201110e-03  9.5410859e-03]"
174,Bedroom ka Bulb on karo,Bulb,-12.287291401438415,0.44339296127963324,3.3463755849887042,"[1.04826746e-07 1.50338593e-07 1.09962379e-07 ... 0.00000000e+00
 0.00000000e+00 0.00000000e+00]"
175,Bethaq ka Bulb off karo,Bulb,-13.22492208828179,0.33968031737639703,0.31026816441514343,"[ 0.          0.          0.         ... -0.00114825 -0.00097995
 -0.00094851]"
176,Bathroom ka Bulb jalao,Bulb,-14.03034338900687,0.44155623941660804,0.7315292452478463,"[0.0000000e+00 0.0000000e+00 0.0000000e+00 ... 9.6184649e-06 9.9290555e-06
 7.1004265e-06]"
177,Bethaq ki Light off karo,Bulb,-12.396435713779454,0.5404292819289241,0.6174637855827614,[0.00026753 0.00029041 0.00029856 ... 0.00409978 0.00383008 0.00387678]
178,Lounge ki Light band karo,Bulb,-14.56244217563662,0.44957507813656444,2.0366589145931893,"[-2.5391670e-05 -2.8930901e-05 -3.2331377e-06 ...  1.1060057e-05
  3.9755569e-06  1.2273696e-05]"
179,Kitchen ki Light band karo,Bulb,-15.050408024445522,0.5071434760300196,0.0370109277176184,"[-1.5705380e-08  1.5585032e-09 -3.6000717e-08 ...  0.0000000e+00
  0.0000000e+00  0.0000000e+00]"
180,Kitchen ki Light off karo,Bulb,-8.731950561162028,0.5880826514079222,0.26021352538037934,"[ 4.52202652e-03  4.53788228e-03  4.50962828e-03 ... -4.18670024e-05
 -1.52338353e-05 -1.14529075e-05]"
181,Garage ki Light jalao,Bulb,-17.951559681451812,0.4248434683461882,0.14563687769280764,[0.         0.         0.         ... 0.00245971 0.00242111 0.00234907]
182,Lounge ki Light off karo,Bulb,-16.920364416377215,0.40758039934579365,2.0172715850747474,[0. 0. 0. ... 0. 0. 0.]
183,Lounge ka Bulb band karo,Bulb,-14.481663907182604,0.37166706118033743,0.5641253351052341,[0.         0.         0.         ... 0.00077598 0.00063324 0.00049395]
184,Kitchen ka Bulb on karo,Bulb,-20.71554592168064,0.34980006664649543,0.3354243492848372,"[1.1498371e-05 9.7378679e-06 1.0195791e-05 ... 1.8377165e-06 1.4295556e-06
 1.7194465e-06]"
185,Bethaq ki Light off karo,Bulb,-5.037390104878365,0.5437338883066587,3.5692663977257824,"[-8.3184023e-06  2.7421009e-05 -5.0363851e-05 ... -7.4042609e-06
 -7.5716167e-07  3.3896118e-05]"
186,Garage ki Light band karo,Bulb,-14.852334031471175,0.33834007518547426,2.667183906559453,"[ 0.0000000e+00  0.0000000e+00  0.0000000e+00 ... -4.9399459e-05
 -9.6766460e-05 -1.2153921e-04]"
187,Bathroom ki Light band karo,Bulb,-19.747320061334413,0.4254270439968336,0.36173799191954104,"[ 0.000000e+00  0.000000e+00  0.000000e+00 ... -8.318405e-05 -1.415926e-04
 -7.414252e-05]"
188,Lounge ki Light on karo,Bulb,-13.431631368379959,0.5220715590782147,0.5963726728696271,"[ 0.0000000e+00  0.0000000e+00  0.0000000e+00 ... -7.2752950e-06
 -1.5003468e-05 -9.6897866e-06]"
189,Garage ka Bulb off karo,Bulb,-13.592930206687075,0.3222409330146838,0.2154538033709897,"[ 0.0000000e+00  1.0606850e-17 -4.5857990e-17 ... -1.5055503e-03
 -1.5454445e-03 -1.5783424e-03]"
190,Bedroom ka Bulb jalao,Bulb,-27.07054919549032,0.4923522722438609,0.022578932136104957,"[ 0.0000000e+00  0.0000000e+00  0.0000000e+00 ...  2.9023566e-08
 -1.5892428e-09  1.0100358e-08]"
191,Bedroom ki Light off karo,Bulb,-16.155811174668294,0.4434217883055459,1.6357158270328067,[0. 0. 0. ... 0. 0. 0.]
192,Bathroom ki Light on karo,Bulb,-16.29267509649116,0.39575884744357165,1.1066426034483552,[0.         0.         0.         ... 0.00055109 0.00085289 0.00088638]
193,Bedroom ki Light off karo,Bulb,-13.527145080638071,0.5149847011081874,0.5934277785580455,"[-4.0194602e-05 -4.2824631e-05 -4.0754891e-05 ...  1.2061536e-05
  8.6991267e-06  3.6503529e-06]"
194,Garage ka Bulb band karo,Bulb,-11.144783973307772,0.42633826294756905,1.5109840031786188,"[ 0.0000000e+00  5.3928374e-22 -3.2139531e-21 ...  2.7999311e-05
  2.3913151e-05  2.1443182e-05]"
195,Bethaq ki Light jalao,Bulb,-11.144783973307772,0.42633826294756905,1.5109840031786188,"[ 0.0000000e+00  5.3928374e-22 -3.2139531e-21 ...  2.7999311e-05
  2.3913151e-05  2.1443182e-05]"
196,Washroom ki Light off karo,Bulb,-13.807210424431386,0.5699934278258857,0.053024653330746366,"[1.2432227e-08 1.2371554e-09 7.2176420e-09 ... 4.1936160e-06 1.1739962e-05
 1.5492840e-05]"
197,Lounge ki Light off karo,Bulb,-12.832922984504911,0.5395982878745104,0.6962075820035033,"[ 2.7264591e-04  2.7239631e-04  2.6716868e-04 ...  1.9000505e-06
 -2.0805945e-05 -3.3469776e-05]"
198,Kitchen ka Bulb off karo,Bulb,-31.52509283284274,0.46863801410679456,0.07850816847990057,"[ 1.4789103e-06  4.3033947e-07 -2.5470996e-08 ... -5.0904032e-07
  4.2786220e-07  7.6476783e-07]"
199,Kitchen ka Bulb band karo,Bulb,-11.963089208991414,0.4213070165423612,1.0688271883351659,"[ 0.          0.          0.         ... -0.00199665 -0.00190545
 -0.00174696]"
200,Kitchen ka Bulb on karo,Bulb,-12.748485653556013,0.378440415176681,6.217254172102386,"[ 0.0000000e+00 -9.2752493e-22  1.1287866e-20 ...  1.6916543e-04
  1.8438065e-04  2.0616040e-04]"
201,Bathroom ka Bulb off karo,Bulb,-4.499543126125572,0.3776734069491086,3.856606850429589,"[ 0.00039511  0.00037247  0.000357   ... -0.00086915 -0.0006443
 -0.00069563]"
202,Bedroom ka Bulb jalao,Bulb,-15.49279060037829,0.4121865030651872,4.563782971464821,"[ 5.8578542e-05  1.4630394e-04  2.3967901e-04 ...  1.2611010e-05
  7.3565552e-06 -7.4454445e-05]"
203,Lounge ki Light on karo,Bulb,-29.886426154779148,0.4549038348340397,0.0017794423088955955,"[0.0000000e+00 0.0000000e+00 0.0000000e+00 ... 5.0726112e-07 5.1943249e-07
 6.2146967e-07]"
204,Kitchen ka Bulb on karo,Bulb,-12.37227200689281,0.41650727794180614,4.254728633255258,"[ 8.2064123e-04  8.5511943e-04  9.2966791e-04 ... -5.7722922e-05
 -5.7022800e-05 -5.8335456e-05]"
205,Washroom ki Light band karo,Bulb,-13.435565173646083,0.3997395657970432,2.034462683614906,[0. 0. 0. ... 0. 0. 0.]
206,Bathroom ka Bulb off karo,Bulb,-17.665957904489197,0.27644591098797083,1.8675279757692191,[0.         0.         0.         ... 0.00077043 0.00078461 0.00077399]
207,Garage ki Light jalao,Bulb,-15.149452845543722,0.479583391558381,0.024722149429676724,"[3.1879633e-06 2.9053817e-06 2.7822889e-06 ... 5.4532583e-03 5.5642212e-03
 5.7292143e-03]"
208,Bethaq ki Light off karo,Bulb,-24.497194447189912,0.46376246170691543,0.17372264519608324,"[-4.2534220e-06 -4.4845920e-06 -3.4516452e-06 ... -2.0127968e-07
  4.7815587e-07  4.0472287e-07]"
209,Bethaq ki Light off karo,Bulb,-6.764681556875929,0.47883459719276716,0.9804115063835359,"[ 6.4394690e-06  1.3711373e-05  1.5302528e-05 ... -1.4954702e-02
 -1.5056799e-02 -1.4934006e-02]"
210,Washroom ka Bulb on karo,Bulb,-11.398659636401616,0.5779463995767051,0.12126567224422696,"[6.5402637e-05 6.9462600e-05 4.9143382e-05 ... 7.3702897e-05 6.0413680e-05
 7.8171557e-05]"
211,Bathroom ki Light jalao,Bulb,-11.157130146487615,0.44845027750652505,2.899215853550308,"[6.7454880e-06 8.1023281e-06 1.0250629e-05 ... 0.0000000e+00 0.0000000e+00
 0.0000000e+00]"
212,Bethaq ki Light jalao,Bulb,-11.157130146487615,0.44845027750652505,2.899215853550308,"[6.7454880e-06 8.1023281e-06 1.0250629e-05 ... 0.0000000e+00 0.0000000e+00
 0.0000000e+00]"
213,Garage ka Bulb jalao,Bulb,-31.84391055645637,0.6303293625917379,0.02373092355064755,"[ 6.6916028e-09 -3.5958760e-08 -5.6577314e-08 ... -7.1385560e-09
  2.7541607e-09 -2.1682647e-08]"
214,Garage ka Bulb off karo,Bulb,-12.541663795071239,0.4204345806319622,0.7338148586094498,"[0.0000000e+00 0.0000000e+00 0.0000000e+00 ... 6.6672522e-04 3.7831863e-04
 6.0034046e-05]"
215,Kitchen ki Light off karo,Bulb,-20.539630205594005,0.3300075254166586,0.33073995927398236,[0.00014432 0.00014387 0.0001204  ... 0.         0.         0.        ]
216,Kitchen ka Bulb band karo,Bulb,-8.172927593691151,0.5332711070074907,0.2533925455128792,"[ 7.5720651e-05 -3.9203391e-05 -5.2902583e-06 ...  1.7546695e-04
  1.8498694e-04  1.8076370e-04]"
217,Bathroom ka Bulb band karo,Bulb,-15.678065005932185,0.35963433844364123,1.722267228050617,"[ 0.          0.          0.         ... -0.00069497 -0.00302696
 -0.00560658]"
218,Bathroom ka Bulb off karo,Bulb,-6.540823616814419,0.5391559223470058,3.9061308605828318,"[ 0.0000000e+00  0.0000000e+00  0.0000000e+00 ... -2.6167456e-05
 -2.2201280e-05 -1.9920080e-05]"
219,Bathroom ki Light band karo,Bulb,-17.976414593705726,0.4204942098419581,0.21296509602760305,"[ 0.          0.          0.         ... -0.00029821 -0.00031666
 -0.00033438]"
220,Bedroom ki Light band karo,Bulb,-4.8455777020643485,0.40744328240529654,5.25084187157913,"[1.9378227e-04 2.2914368e-04 2.0242338e-04 ... 2.5490200e-04 1.0136845e-05
 2.0887960e-04]"
221,Bathroom ki Light jalao,Bulb,-10.832671246594638,0.5108482692654475,0.4613584717588403,"[0.00000000e+00 0.00000000e+00 0.00000000e+00 ... 9.82903002e-05
 1.10531495e-04 1.04821564e-04]"
222,Garage ka Bulb on karo,Bulb,-5.864630188160269,0.44508816567344983,0.9777352431399189,"[8.2774495e-05 8.1756320e-05 8.3802901e-05 ... 7.3614037e-03 7.1243532e-03
 7.0400322e-03]"
223,Bathroom ki Light on karo,Bulb,-14.381819709381553,0.4305366203385226,1.579598692546181,[0. 0. 0. ... 0. 0. 0.]
224,Garage ki Light jalao,Bulb,-28.855616246523567,0.4787650554416407,0.007629377057603732,"[0.0000000e+00 0.0000000e+00 0.0000000e+00 ... 7.0379812e-08 1.8934865e-07
 3.1619621e-07]"
225,Kitchen ki Light band karo,Bulb,-14.054321090451507,0.38026024581529,4.202455975795119,"[ 0.0000000e+00 -1.0024171e-21  1.3726854e-21 ...  3.1575284e-05
  3.2646025e-05  3.7506499e-05]"
226,Garage ka Bulb on karo,Bulb,-24.871788633677298,0.46588639030814066,0.009634792340581587,[0. 0. 0. ... 0. 0. 0.]
227,Kitchen ka Bulb on karo,Bulb,-13.724748228529792,0.5025867385931163,0.18896955203881502,"[ 0.          0.          0.         ... -0.00018345 -0.00015606
 -0.00011751]"
228,Bathroom ki Light jalao,Bulb,-27.584474347259988,0.552444903741737,0.05011954678858718,"[ 3.5114176e-08 -4.9107356e-08 -3.2988073e-08 ...  9.4320156e-11
 -1.1463223e-10 -3.2486163e-11]"
229,Bedroom ki Light on karo,Bulb,-13.590346855087095,0.4260099038977572,1.5215063604958783,"[ 0.0000000e+00  0.0000000e+00  0.0000000e+00 ... -8.1734419e-05
 -3.8316874e-05 -5.7884074e-05]"
230,Garage ki Light off karo,Bulb,-6.644288742943452,0.4950262599218732,1.2841216292434838,"[ 1.6581123e-05  5.9780905e-06 -7.7622917e-06 ...  9.2068976e-03
  9.3933241e-03  9.4612287e-03]"
231,Lounge ka Bulb band karo,Bulb,-19.198858994985343,0.3797739351712012,2.1242695067726314,[0. 0. 0. ... 0. 0. 0.]
232,Lounge ki Light jalao,Bulb,-20.658152648799046,0.3414890685956866,0.3358102611371546,"[-3.8939183e-05 -3.6207904e-05 -3.5936660e-05 ...  0.0000000e+00
  0.0000000e+00  0.0000000e+00]"
233,Kitchen ki Light band karo,Bulb,-27.702949717337315,0.45219783318900386,0.0938905961726979,"[ 1.4607120e-09  1.2027646e-09 -1.5442390e-10 ... -1.6575330e-04
 -1.2775417e-04 -8.3673061e-05]"
234,Washroom ki Light off karo,Bulb,-10.660449665508756,0.5395977885614801,0.20075161638405492,"[ 5.8019010e-05  2.8672206e-05  3.2994885e-05 ...  3.8138787e-05
 -7.0343408e-06  1.8059958e-05]"
235,Bedroom ki Light jalao,Bulb,-12.410187932442689,0.4829727741798349,0.7842593789617203,"[ 0.          0.          0.         ... -0.00363359 -0.00370541
 -0.00352225]"
236,Garage ka Bulb jalao,Bulb,-5.779043143580524,0.4024499052903451,1.6845558323750647,[0.00034427 0.00032336 0.00035939 ... 0.0008379  0.00092595 0.00072853]
237,Bedroom ka Bulb off karo,Bulb,-14.483981446482119,0.3667663204778861,0.947691880225116,[0.         0.         0.         ... 0.00023263 0.00025707 0.00031356]
238,Lounge ki Light off karo,Bulb,-14.11103704470059,0.4921320909257021,0.8523552645003872,"[ 1.9846734e-06 -2.5536858e-06 -2.2278617e-05 ...  0.0000000e+00
  0.0000000e+00  0.0000000e+00]"
239,Bedroom ki Light band karo,Bulb,-20.05031224067656,0.3793472910613388,0.4848550463844655,"[ 0.0000000e+00  0.0000000e+00  0.0000000e+00 ...  7.2563220e-05
 -3.3031250e-05  5.6998644e-05]"
240,Bethaq ka Bulb off karo,Bulb,-16.671093681459908,0.4379601284462088,1.4705158116518648,[0.         0.         0.         ... 0.00010491 0.00010631 0.00010847]
241,Bethaq ki Light on karo,Bulb,-14.046882848499651,0.4520399456140733,1.926369236561442,"[-8.8662317e-05 -3.9999333e-05 -6.3500025e-05 ...  2.0491474e-05
  1.2362531e-05  1.4601186e-05]"
242,Washroom ki Light off karo,Bulb,-14.37162623290991,0.558651516836506,0.14753554320530082,"[ 0.0000000e+00  0.0000000e+00  0.0000000e+00 ... -1.1883342e-06
  2.3537370e-05  3.5415582e-05]"
243,Garage ki Light band karo,Bulb,-14.630918946323515,0.4895745325590837,0.8033115176094098,"[ 1.0169276e-06 -1.3013843e-06 -2.2316886e-05 ...  0.0000000e+00
  0.0000000e+00  0.0000000e+00]"
244,Bethaq ka Bulb off karo,Bulb,-16.63355005839006,0.579306110206704,0.021987872243707955,"[-4.6612869e-09 -5.5576956e-09 -2.2835897e-08 ...  0.0000000e+00
  0.0000000e+00  0.0000000e+00]"
245,Bethaq ka Bulb band karo,Bulb,-16.577692613307157,0.4764484916178679,0.8506531282411453,[0.         0.         0.         ... 0.00014503 0.00014881 0.00011253]
246,Garage ki Light band karo,Bulb,-18.92653425091625,0.35556231640385794,2.4849331165362893,[0. 0. 0. ... 0. 0. 0.]
247,Bathroom ka Bulb on karo,Bulb,-13.46356218769324,0.44734323473669646,2.5772006448622564,"[ 3.9349448e-05  4.4817523e-05  1.3836226e-05 ... -3.9124443e-05
 -1.0449477e-05 -4.0376090e-05]"
248,Bathroom ki Light jalao,Bulb,-15.436372234265141,0.4587868125552355,0.8840605172772174,"[0.0000000e+00 0.0000000e+00 0.0000000e+00 ... 4.2938434e-05 3.0249188e-05
 2.6095953e-05]"
249,Lounge ka Bulb band karo,Bulb,-16.25395921943958,0.347782862324116,2.902736976377851,"[ 0.0000000e+00  0.0000000e+00  0.0000000e+00 ...  1.8733947e-07
 -2.5049649e-08 -4.6786763e-08]"
250,Kitchen ki Light on karo,Bulb,-14.935309705793031,0.4347318812096485,1.737718349913866,[0. 0. 0. ... 0. 0. 0.]
251,Bedroom ka Bulb band karo,Bulb,-12.314135721461854,0.4339527756850074,1.2618664497107719,"[-3.4936411e-12  1.6670238e-12  6.6971336e-13 ... -1.5104971e-04
 -1.5854476e-04 -1.5464773e-04]"
252,Lounge ki Light on karo,Bulb,-21.34924779587816,0.4073035719626429,0.6034287577175895,"[-2.5421425e-05 -2.5692008e-05 -2.6588326e-05 ...  1.1936799e-06
  1.0163416e-06  8.5628153e-07]"
253,Bedroom ka Bulb jalao,Bulb,-16.501557099791977,0.6055600355189182,0.026056136188690692,"[ 4.8101052e-09 -9.8141619e-09 -5.1689666e-09 ...  0.0000000e+00
  0.0000000e+00  0.0000000e+00]"
